id,key,value,type
2015103103,name,BBC Centre,regular
2015103103,highway,bus_stop,regular
2015103103,local_ref,AL,regular
2015103103,Bearing,NW,naptan
2015139218,name,Queensway,regular
2015139218,highway,bus_stop,regular
2015139218,Bearing,S,naptan
2015139219,name,City College,regular
2015139219,highway,bus_stop,regular
2015139219,Bearing,E,naptan
2015139220,name,Anglesea Terrace,regular
2015139220,highway,bus_stop,regular
2015139220,Bearing,S,naptan
2015139221,name,Anglesea Terrace,regular
2015139221,highway,bus_stop,regular
2015139221,Bearing,N,naptan
2015139222,name,Central Bridge,regular
2015139222,highway,bus_stop,regular
2015139222,Bearing,N,naptan
2015139223,name,City College,regular
2015139223,highway,bus_stop,regular
2015139223,Bearing,W,naptan
2015139224,name,Debenhams,regular
2015139224,highway,bus_stop,regular
2015139224,Bearing,N,naptan
2015147410,name,The Swan,regular
2015147410,highway,bus_stop,regular
2015147412,name,The Gardeners Arms,regular
2015147412,highway,bus_stop,regular
2015147412,Bearing,S,naptan
2015147413,name,The Swan,regular
2015147413,highway,bus_stop,regular
2015147414,name,Weston Junior School,regular
2015147414,highway,bus_stop,regular
2015147414,Bearing,SW,naptan
2015147415,name,Weston Infant School,regular
2015147415,highway,bus_stop,regular
2015147415,Bearing,NW,naptan
2015147416,name,The Gardeners Arms,regular
2015147416,highway,bus_stop,regular
2015147416,Bearing,N,naptan
2015147417,name,Weston Junior School,regular
2015147417,highway,bus_stop,regular
2015147417,Bearing,NE,naptan
2015147418,name,Wright's Hill,regular
2015147418,highway,bus_stop,regular
2015147418,Bearing,E,naptan
2015147419,name,Weston Infant School,regular
2015147419,highway,bus_stop,regular
2015147419,Bearing,SE,naptan
2015147420,name,Newtown,regular
2015147420,place,suburb,regular
2015147421,name,Wright's Hill,regular
2015147421,highway,bus_stop,regular
2015147421,Bearing,W,naptan
2015216128,name,Midanbury Crescent,regular
2015216128,highway,bus_stop,regular
2015216128,Bearing,SW,naptan
2015216131,name,Glenfield Avenue,regular
2015216131,highway,bus_stop,regular
2015216131,Bearing,E,naptan
2015216134,name,Benhams Road,regular
2015216134,highway,bus_stop,regular
2015216134,Bearing,NW,naptan
2015216137,name,Cornwall Road,regular
2015216137,highway,bus_stop,regular
2015216137,Bearing,SW,naptan
2015216140,name,Cornwall Road,regular
2015216140,highway,bus_stop,regular
2015216140,Bearing,NE,naptan
2015216143,name,Copse Road,regular
2015216143,Bearing,NW,naptan
2015216143,public_transport,platform,regular
2015216146,name,Rowan Court,regular
2015216146,highway,bus_stop,regular
2015216148,name,Dalmally Gardens,regular
2015216148,highway,bus_stop,regular
2015216151,name,Witts Hill,regular
2015216151,highway,bus_stop,regular
2015216151,Bearing,S,naptan
2015216153,name,Huntly Way,regular
2015216153,highway,bus_stop,regular
2015216153,Bearing,S,naptan
2015216154,name,Glenfield Avenue,regular
2015216154,highway,bus_stop,regular
2015216154,Bearing,W,naptan
2015216155,name,Wakefield Court,regular
2015216155,highway,bus_stop,regular
2015216155,Bearing,NE,naptan
2015235616,name,Kathleen Road,regular
2015235616,highway,bus_stop,regular
2015235616,Bearing,SE,naptan
2015265510,name,Howard Road,regular
2015265510,highway,bus_stop,regular
2015265510,Bearing,SW,naptan
2015265511,name,Carlton Crescent,regular
2015265511,highway,bus_stop,regular
2015265511,Bearing,SE,naptan
2015265512,name,Landguard Road,regular
2015265512,highway,bus_stop,regular
2015265512,Bearing,W,naptan
2015265514,name,Waterhouse Way,regular
2015265514,highway,bus_stop,regular
2015265514,Bearing,E,naptan
2015265515,name,Landguard Road,regular
2015265515,highway,bus_stop,regular
2015265515,Bearing,E,naptan
2015265516,name,The King George,regular
2015265516,highway,bus_stop,regular
2015265516,Bearing,NE,naptan
2015265517,name,Cawte Road,regular
2015265517,highway,bus_stop,regular
2015265517,Bearing,SE,naptan
2015265519,name,Springhill School,regular
2015265519,highway,bus_stop,regular
2015265519,Bearing,E,naptan
2015265520,name,Salcombe Road,regular
2015265520,highway,bus_stop,regular
2015265520,Bearing,SE,naptan
2015265521,name,Wolseley Road,regular
2015265521,highway,bus_stop,regular
2015265521,Bearing,S,naptan
2015265523,name,Dorrick Court,regular
2015265523,highway,bus_stop,regular
2015265523,Bearing,W,naptan
2015265524,name,Westrow Road,regular
2015265524,highway,bus_stop,regular
2015265524,Bearing,SW,naptan
2015265525,name,Tesco,regular
2015265525,highway,bus_stop,regular
2015265525,Bearing,N,naptan
2015265526,name,Archers Road,regular
2015265526,highway,bus_stop,regular
2015265526,Bearing,N,naptan
2015265528,name,Springhill School,regular
2015265528,highway,bus_stop,regular
2015265528,Bearing,W,naptan
2015265529,name,King George's Avenue,regular
2015265529,highway,bus_stop,regular
2015265529,Bearing,SW,naptan
2015265531,name,Richmond Road,regular
2015265531,highway,bus_stop,regular
2015265531,Bearing,W,naptan
2015265532,name,Heysham Road,regular
2015265532,highway,bus_stop,regular
2015265532,Bearing,S,naptan
2015265534,name,Heysham Road,regular
2015265534,highway,bus_stop,regular
2015265534,Bearing,N,naptan
2015265535,name,Handel Terrace,regular
2015265535,highway,bus_stop,regular
2015265535,Bearing,S,naptan
2015265536,name,Springhill School,regular
2015265536,highway,bus_stop,regular
2015265536,Bearing,S,naptan
2015265538,name,Pitt Road,regular
2015265538,highway,bus_stop,regular
2015265538,Bearing,W,naptan
2015265539,name,Stafford Road,regular
2015265539,highway,bus_stop,regular
2015265539,Bearing,S,naptan
2015265540,name,Stafford Road,regular
2015265540,highway,bus_stop,regular
2015265540,shelter,no,regular
2015265540,Bearing,E,naptan
2015265541,name,Wilton Avenue,regular
2015265541,highway,bus_stop,regular
2015265541,Bearing,S,naptan
2015265542,name,Wilton Avenue,regular
2015265542,highway,bus_stop,regular
2015265542,Bearing,N,naptan
2015265544,name,Nelson Road,regular
2015265544,highway,bus_stop,regular
2015265544,Bearing,N,naptan
2015265545,name,Arthur Road,regular
2015265545,highway,bus_stop,regular
2015265545,Bearing,N,naptan
2015265546,name,Carlton Crescent,regular
2015265546,highway,bus_stop,regular
2015265546,Bearing,N,naptan
2015265549,name,Waterhouse Way,regular
2015265549,highway,bus_stop,regular
2015265549,Bearing,W,naptan
2015265550,name,Roberts Road,regular
2015265550,highway,bus_stop,regular
2015265550,Bearing,N,naptan
2015265552,name,Banister School,regular
2015265552,highway,bus_stop,regular
2015265552,Bearing,NE,naptan
2015265553,name,King Gerorge's Avenue,regular
2015265553,highway,bus_stop,regular
2015265553,Bearing,W,naptan
2015265554,name,Roberts Road,regular
2015265554,highway,bus_stop,regular
2015265554,Bearing,S,naptan
2015265555,name,Richmond Road,regular
2015265555,highway,bus_stop,regular
2015265555,Bearing,E,naptan
2015265557,name,English Road,regular
2015265557,highway,bus_stop,regular
2015265557,Bearing,E,naptan
2015265558,name,Stanton Road,regular
2015265558,highway,bus_stop,regular
2015265558,Bearing,N,naptan
2015265559,name,Adelaide Health Centre,regular
2015265559,highway,bus_stop,regular
2015265559,Bearing,NW,naptan
2015265560,name,Foundry Lane,regular
2015265560,highway,bus_stop,regular
2015265560,Bearing,NW,naptan
2015265561,name,King George's Avenue,regular
2015265561,highway,bus_stop,regular
2015265561,Bearing,NE,naptan
2015265562,name,The Dell,regular
2015265562,highway,bus_stop,regular
2015265562,Bearing,SW,naptan
2015265564,name,English Road,regular
2015265564,highway,bus_stop,regular
2015265564,Bearing,SW,naptan
2015265565,name,Stanton Road,regular
2015265565,highway,bus_stop,regular
2015265565,Bearing,S,naptan
2015288080,name,Bridlington Avenue,regular
2015288080,highway,bus_stop,regular
2015288080,Bearing,SE,naptan
2015288081,name,Pentire Avenue,regular
2015288081,highway,bus_stop,regular
2015288081,Bearing,W,naptan
2015288082,name,Shirley Avene,regular
2015288082,highway,bus_stop,regular
2015288082,Bearing,SW,naptan
2015288083,name,St John's Church,regular
2015288083,highway,bus_stop,regular
2015288083,Bearing,SE,naptan
2015288084,name,Colebrook Avenue Post Office,regular
2015288084,Bearing,NW,naptan
2015288084,public_transport,platform,regular
2015288087,name,St James Road,regular
2015288087,highway,bus_stop,regular
2015288087,Bearing,NW,naptan
2015288088,name,Upper Shirley Avenue,regular
2015288088,highway,bus_stop,regular
2015288088,Bearing,NE,naptan
2015288089,name,Shirley Post Office,regular
2015288089,highway,bus_stop,regular
2015288089,Bearing,NE,naptan
2015288091,name,Taunton's College,regular
2015288091,highway,bus_stop,regular
2015288091,Bearing,W,naptan
2015288092,name,Bridlington Avenue,regular
2015288092,highway,bus_stop,regular
2015288092,Bearing,NW,naptan
2015288093,name,Branksome Avenue,regular
2015288093,Bearing,SE,naptan
2015288093,public_transport,platform,regular
2015288094,name,King Edward's School,regular
2015288094,Bearing,NW,naptan
2015288094,public_transport,platform,regular
2015288095,name,Radway Road,regular
2015288095,Bearing,SE,naptan
2015288095,public_transport,platform,regular
2015288096,name,Darlington Gardens,regular
2015288096,Bearing,NW,naptan
2015288096,public_transport,platform,regular
2015288104,name,Greville Road,regular
2015288104,highway,bus_stop,regular
2015288104,Bearing,W,naptan
2015288105,name,Shirley Avene,regular
2015288105,highway,bus_stop,regular
2015288105,Bearing,NE,naptan
2015288107,name,St John's Church,regular
2015288107,highway,bus_stop,regular
2015288107,Bearing,SW,naptan
2015288109,name,Radway Road,regular
2015288109,Bearing,NW,naptan
2015288109,public_transport,platform,regular
2015288111,name,Pentire Avenue,regular
2015288111,highway,bus_stop,regular
2015288111,Bearing,E,naptan
2015288113,name,Wilton Road,regular
2015288113,highway,bus_stop,regular
2015288113,Bearing,SW,naptan
2015288114,name,King Edward's School,regular
2015288114,Bearing,SE,naptan
2015288114,public_transport,platform,regular
2015295965,Bearing,NE,naptan
2015295965,public_transport,platform,regular
2015295967,name,Hollybrook Avenue,regular
2015295967,highway,bus_stop,regular
2015295967,Bearing,SW,naptan
2015295968,Bearing,SW,naptan
2015295968,public_transport,platform,regular
2015295969,Bearing,NE,naptan
2015295969,public_transport,platform,regular
2015295969,shelter,yes,regular
2015295971,name,Butterfield Road,regular
2015295971,Bearing,SW,naptan
2015295971,public_transport,platform,regular
2015295973,Bearing,NE,naptan
2015295973,public_transport,platform,regular
2015295974,name,Butterfield Road,regular
2015295974,Bearing,W,naptan
2015295974,public_transport,platform,regular
2015295974,shelter,no,regular
2015295974,tactile_paving,no,regular
2015295975,Bearing,NE,naptan
2015295975,public_transport,platform,regular
2015295976,name,Butterfield Road,regular
2015295976,Bearing,E,naptan
2015295976,public_transport,platform,regular
2015295976,shelter,no,regular
2015295976,tactile_paving,no,regular
2015300592,Bearing,NE,naptan
2015300592,public_transport,platform,regular
2015300596,name,Giddy Bridge,regular
2015300596,highway,bus_stop,regular
2015300596,shelter,no,regular
2015348609,name,Green Lane,regular
2015348609,highway,bus_stop,regular
2015348609,Bearing,SE,naptan
2015348613,name,Maybush Corner,regular
2015348613,bench,yes,regular
2015348613,covered,yes,regular
2015348613,highway,bus_stop,regular
2015348613,shelter,yes,regular
2015348613,Bearing,NW,naptan
2015348617,name,Green Lane,regular
2015348617,highway,bus_stop,regular
2015348617,Bearing,NW,naptan
2023247432,noexit,yes,regular
2023247455,name,Lennox Close,regular
2023247455,highway,bus_stop,regular
2023247455,Bearing,NE,naptan
2023247511,name,Matheson Road,regular
2023247511,highway,bus_stop,regular
2023247511,Bearing,E,naptan
2023247518,name,Lennox Close,regular
2023247518,highway,bus_stop,regular
2023247518,Bearing,SW,naptan
2023247535,noexit,yes,regular
2023247537,name,Fraser Close,regular
2023247537,highway,bus_stop,regular
2023247537,Bearing,NE,naptan
2023247566,name,Forbes Close,regular
2023247566,highway,bus_stop,regular
2023247566,Bearing,NE,naptan
2023247573,name,Erskine Court,regular
2023247573,highway,bus_stop,regular
2023247573,Bearing,W,naptan
2023247578,name,Menzies Close,regular
2023247578,highway,bus_stop,regular
2023247578,Bearing,SW,naptan
2023258475,name,Menzies Close,regular
2023258475,highway,bus_stop,regular
2023258475,Bearing,NW,naptan
2023258487,name,Menzies Close,regular
2023258487,highway,bus_stop,regular
2023258487,Bearing,SE,naptan
2026085749,name,Costa,regular
2026085749,amenity,cafe,regular
2026085749,cuisine,coffee_shop,regular
2026085957,name,Southampton General Hospital,regular
2026085957,aeroway,helipad,regular
2026092572,access,yes,regular
2026092572,entrance,yes,regular
2026092572,name,North Wing,regular
2026092572,wheelchair,designated,regular
2026094119,name,(B level),regular
2026094119,amenity,vending_machine,regular
2026094119,visa,no,payment
2026094119,coins,yes,payment
2026094119,laser,no,payment
2026094119,notes,no,payment
2026094119,maestro,no,payment
2026094119,mastercard,no,payment
2026094119,diners_club,no,payment
2026094119,discover_card,no,payment
2026094119,american_express,no,payment
2026108679,name,Oasis Academy Lord's Hill,regular
2026108679,amenity,school,regular
2029179261,name,Alphabet Angling Centre,regular
2029179261,shop,fishing,regular
2029179261,leisure,fishing,regular
2029179272,name,Bengal Paradise,regular
2029179272,amenity,fast_food,regular
2029179272,cuisine,indian,regular
2029179277,name,Bitterne Balti,regular
2029179277,amenity,restaurant,regular
2029179277,cuisine,indian,regular
2029179280,name,Clementine Toys,regular
2029179280,shop,toys,regular
2029179283,name,Co-operative Food,regular
2029179283,shop,supermarket,regular
2029179283,phone,+442380554049,regular
2029179283,operator,Co-operative Group Ltd,regular
2029179283,store_ref,4803,regular
